id,index,lat,lon,yEdId,domain,refName1,type1,refName2,type2
Txy_R_006,394,49.0014094,2.6093364,n394,Txy,,,,
Txy_E_012,395,49.0089108,2.595422,n395,Txy,,,,
Txy_E_013,396,49.0064168,2.5957177,n396,Txy,,,,
Gate_Q_011,397,49.0118305,2.5570281,n397,Gate,,,,
Gate_L_071,398,49.0015244,2.5919161,n398,Gate,,,,
Gate_L_065,399,49.0023144,2.5918088,n399,Gate,,,,
Gate_L_059,400,49.0031045,2.5917659,n400,Gate,,,,
Gate_L_053,401,49.003884,2.5916479,n401,Gate,,,,
Gate_L_036,402,49.0061849,2.5913221,n402,Gate,,,,
Gate_L_033,403,49.0069714,2.5912068,n403,Gate,,,,
Gate_K_076,404,49.0013526,2.5905405,n404,Gate,,,,
Gate_K_070,405,49.0020125,2.5904091,n405,Gate,,,,
Gate_K_064,406,49.0026512,2.5903527,n406,Gate,,,,
Gate_K_058,407,49.003304,2.5901945,n407,Gate,,,,
Gate_K_052,408,49.0039551,2.5901999,n408,Gate,,,,
Gate_K_044,409,49.0057559,2.5899742,n409,Gate,,,,
Gate_K_038,410,49.0063981,2.5898293,n410,Gate,,,,
Gate_K_032,411,49.00706,2.5898262,n411,Gate,,,,
Gate_K_026,412,49.0077057,2.589743,n412,Gate,,,,
Gate_K_005,413,49.0075509,2.5852476,n413,Gate,,,,
Gate_K_009,414,49.0068841,2.5853657,n414,Gate,,,,
Gate_K_017,415,49.0062274,2.5854496,n415,Gate,,,,
Gate_K_021,416,49.0055843,2.5855582,n416,Gate,,,,
Gate_K_053,417,49.0036425,2.5857506,n417,Gate,,,,
Gate_K_059,418,49.0028401,2.5858566,n418,Gate,,,,
Gate_K_065,419,49.0020323,2.5859586,n419,Gate,,,,
Gate_K_071,420,49.0013781,2.5860673,n420,Gate,,,,
Gate_B_015,421,49.0068844,2.5599619,n421,Gate,,,,
Gate_B_011,422,49.0068545,2.5605118,n422,Gate,,,,
Gate_B_009,423,49.0068897,2.5610536,n423,Gate,,,,
Gate_B_007,424,49.0069179,2.5616115,n424,Gate,,,,
Gate_B_005,425,49.0070094,2.5621694,n425,Gate,,,,
Gate_B_003,426,49.007034,2.5627139,n426,Gate,,,,
Gate_B_001,427,49.007041,2.5633362,n427,Gate,,,,
Gate_D_019,428,49.0071463,2.565602,n428,Gate,,,,
Gate_D_013,429,49.0072255,2.5666346,n429,Gate,,,,
Gate_D_009,430,49.0072818,2.5673803,n430,Gate,,,,
Gate_D_005,431,49.0072659,2.5678738,n431,Gate,,,,
Gate_D_003,432,49.0073046,2.5684398,n432,Gate,,,,
Gate_B_004,433,49.0052955,2.5634242,n433,Gate,,,,
Gate_D_022,434,49.0052198,2.565071,n434,Gate,,,,
Gate_D_018,435,49.0055365,2.5659401,n435,Gate,,,,
Gate_D_016,436,49.0055629,2.5666589,n436,Gate,,,,
Gate_D_014,437,49.0055911,2.5673992,n437,Gate,,,,
Gate_D_012,438,49.0055348,2.5680402,n438,Gate,,,,
Gate_D_008,439,49.0056157,2.5684372,n439,Gate,,,,
Gate_D_004,440,49.0054292,2.5690273,n440,Gate,,,,
Gate_F_002,441,49.0054915,2.5736194,n441,Gate,,,,
Gate_F_004,442,49.0058206,2.5735416,n442,Gate,,,,
Gate_F_008,443,49.0061865,2.5733726,n443,Gate,,,,
Gate_F_010,444,49.0065015,2.5732895,n444,Gate,,,,
Gate_F_014,445,49.0067636,2.5732841,n445,Gate,,,,
Gate_F_016,446,49.0069343,2.5736221,n446,Gate,,,,
Gate_F_022,447,49.0071375,2.5744428,n447,Gate,,,,
Gate_F_028,448,49.0070449,2.5752751,n448,Gate,,,,
Gate_F_032,449,49.0065685,2.5756278,n449,Gate,,,,
Gate_F_066,450,49.006312,2.577727,n450,Gate,,,,
Gate_F_068,451,49.0066316,2.57772,n451,Gate,,,,
Gate_F_070,452,49.0070151,2.5777576,n452,Gate,,,,
Gate_F_080,453,49.0073301,2.5784737,n453,Gate,,,,
Gate_F_082,454,49.0073424,2.5791309,n454,Gate,,,,
Gate_F_084,455,49.0073406,2.5795386,n455,Gate,,,,
Gate_F_086,456,49.0071172,2.5799275,n456,Gate,,,,
Gate_F_090,457,49.0068077,2.5798658,n457,Gate,,,,
Gate_F_092,458,49.0065121,2.5800053,n458,Gate,,,,
Gate_F_094,459,49.0061691,2.5799704,n459,Gate,,,,
Gate_F_096,460,49.0058383,2.5800696,n460,Gate,,,,
Gate_F_015,461,49.0059141,2.5839608,n461,Gate,,,,
Gate_F_009,462,49.0066889,2.5839072,n462,Gate,,,,
Gate_F_003,463,49.0074416,2.5837951,n463,Gate,,,,
Txy_G_002,464,49.0058944,2.5601759,n464,Txy,,,,
Txy_G_003,465,49.0060915,2.5612112,n465,Txy,,,,
Txy_G_004,466,49.0061548,2.5622734,n466,Txy,,,,
Txy_G_005,467,49.0062041,2.5633302,n467,Txy,,,,
Txy_G_006,468,49.0062745,2.5646176,n468,Txy,,,,
Txy_G_007,469,49.0063343,2.5656905,n469,Txy,,,,
Txy_G_008,470,49.0064011,2.5668063,n470,Txy,,,,
Txy_G_009,471,49.0064539,2.5679543,n471,Txy,,,,
Txy_G_010,472,49.0065313,2.569392,n472,Txy,,,,
Txy_G_011,473,49.0069026,2.5722975,n473,Txy,,,,
Txy_G_012,474,49.0074868,2.5722332,n474,Txy,,,,
Txy_G_013,475,49.0077882,2.5738858,n475,Txy,,,,
Txy_G_014,476,49.0078902,2.5757366,n476,Txy,,,,
Txy_G_015,477,49.0079289,2.5765412,n477,Txy,,,,
Txy_G_016,478,49.0079782,2.5773727,n478,Txy,,,,
Txy_G_017,479,49.0080591,2.5791966,n479,Txy,,,,
Txy_G_018,480,49.008177,2.5811788,n480,Txy,,,,
Txy_G_019,481,49.0082491,2.5824501,n481,Txy,,,,
Txy_E5_G,482,49.0084574,2.5865187,n482,Txy,,,,
Txy_E6_G,483,49.0085559,2.5883372,n483,Txy,,,,
Ramp_07_001,484,49.0061555,2.5724057,n484,Ramp,,,,
Ramp_07_002,485,49.0055502,2.5724701,n485,Ramp,,,,
Ramp_07_003,486,49.0073237,2.5766222,n486,Ramp,,,,
Ramp_07_004,487,49.006437,2.5767455,n487,Ramp,,,,
Ramp_07_005,488,49.0072182,2.5812999,n488,Ramp,,,,
Ramp_07_006,489,49.0065355,2.5813858,n489,Ramp,,,,
Ramp_07_007,490,49.0059514,2.581713,n490,Ramp,,,,
Ramp_07_008,491,49.0060992,2.582405,n491,Ramp,,,,
Ramp_07_009,492,49.0066024,2.5824157,n492,Ramp,,,,
Ramp_07_010,493,49.007366,2.5823353,n493,Ramp,,,,
Ramp_08_001,494,49.0003632,2.5729002,n494,Ramp,,,,
Ramp_08_002,495,49.0005145,2.5752981,n495,Ramp,,,,
Ramp_08_003,496,49.0006166,2.5773312,n496,Ramp,,,,
Ramp_08_004,497,49.000701,2.5789513,n497,Ramp,,,,
Ramp_08_005,498,49.0007996,2.5808235,n498,Ramp,,,,
Ramp_08_006,499,49.0009263,2.5831785,n499,Ramp,,,,
Ramp_08_007,500,49.0017991,2.5830658,n500,Ramp,,,,
Ramp_08_008,501,49.0026472,2.5829585,n501,Ramp,,,,
Ramp_08_009,502,49.0033018,2.5825991,n502,Ramp,,,,
Ramp_08_010,503,49.0032032,2.5810327,n503,Ramp,,,,
Gate_E_012,504,49.0012115,2.573825,n504,Gate,,,,
Gate_E_014,505,49.0012871,2.5743695,n505,Gate,,,,
Gate_E_018,506,49.0014719,2.5752734,n506,Gate,,,,
Gate_E_020,507,49.0015353,2.5762524,n507,Gate,,,,
Gate_E_022,508,49.0016315,2.5772056,n508,Gate,,,,
