n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Ramp_01_007,70,55.9646812,37.4023087,Gate_D_018,109,55.9643637,37.4041471
Ramp_01_007,70,55.9646812,37.4023087,Gate_D_019,110,55.9647804,37.4041526
Ramp_01_007,70,55.9646812,37.4023087,Gate_D_020,111,55.965082,37.403715
Ramp_01_008,71,55.9663745,37.4014504,Gate_D_021,112,55.965597,37.4038277
Ramp_01_008,71,55.9663745,37.4014504,Gate_D_022,113,55.9658372,37.4041978
Ramp_02_001,72,55.9671624,37.4067226,Gate_D_023,114,55.9658972,37.4047289
Ramp_02_001,72,55.9671624,37.4067226,Gate_D_024,115,55.9658533,37.405276
Ramp_02_002,73,55.965409,37.4076024,Gate_D_025,116,55.9652984,37.4056246
Ramp_02_002,73,55.965409,37.4076024,Gate_D_026,117,55.9649776,37.4061492
Ramp_02_003,74,55.9648145,37.4084499,Gate_D_030,119,55.9636497,37.4069946
Ramp_02_003,74,55.9648145,37.4084499,Gate_D_031,120,55.9639464,37.4088488
Ramp_02_004,75,55.9649634,37.4093683,Gate_D_032,121,55.9639929,37.4097532
Ramp_02_004,75,55.9649634,37.4093683,Gate_D_033,122,55.9643013,37.4102701
Ramp_02_005,76,55.9652227,37.4109007,Gate_D_034,123,55.9641397,37.4110868
Ramp_02_005,76,55.9652227,37.4109007,Gate_E_035,124,55.9642974,37.4119986
Ramp_02_005,76,55.9652227,37.4109007,Gate_E_036,125,55.9647658,37.412071
Ramp_02_005,76,55.9652227,37.4109007,Gate_E_037,126,55.9650913,37.4125654
Ramp_02_005,76,55.9652227,37.4109007,Gate_E_038,127,55.9654651,37.4128202
Ramp_02_006,77,55.9665677,37.4109866,Gate_E_039,128,55.9658254,37.4129784
Ramp_02_006,77,55.9665677,37.4109866,Gate_F_040,129,55.966346,37.4129098
Ramp_02_007,78,55.9677687,37.4104179,Gate_F_041,130,55.9666613,37.4129071
Ramp_02_007,78,55.9677687,37.4104179,Gate_F_042,131,55.9670005,37.4132907
Ramp_02_007,78,55.9677687,37.4104179,Gate_F_043,132,55.967212,37.4134757
Ramp_03_001,81,55.9684154,37.4149485,Gate_F_044,133,55.9673411,37.4142753
Ramp_03_001,81,55.9684154,37.4149485,Gate_F_045,134,55.9674192,37.4151899
Ramp_03_001,81,55.9684154,37.4149485,Gate_F_046,135,55.9675198,37.4161158
